2026-09-10 21:50:54,852 - nanochat.common - [32m[1mINFO[0m - Distributed world size: 1

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
GPU: NVIDIA GeForce RTX 3090 | Peak FLOPS (BF16): 7.10e+13
COMPUTE_DTYPE: torch.bfloat16 (auto-detected: CUDA SM 86 (bf16 supported))
✓ Using Flash Attention 3: efficient, new and awesome.
Vocab size: 32,768
Model config:
{
  "sequence_len": 2048,
  "vocab_size": 32768,
  "n_layer": 2,
  "n_head": 1,
  "n_kv_head": 1,
  "n_embd": 128,
  "window_pattern": "SSSL"
}
Parameter counts:
wte                     : 4,194,304
value_embeds            : 4,194,304
lm_head                 : 4,194,304
transformer_matrices    : 393,228
scalars                 : 30
total                   : 12,976,170
Estimated FLOPs per token: 3.145750e+07
Auto-computed optimal batch size: 131,072 tokens
Scaling LRs by 0.5000 for batch size 131,072 (reference: 524,288)
Scaling weight decay from 0.280000 to 3.360004 for depth 2
Scaling the LR for the AdamW parameters ∝1/√(128/768) = 2.449490

================================================================================
  WARNING: DATASET UPGRADE REQUIRED
================================================================================

  Could not find: /local/s4414268/nanochat/results/task2_models/vocab_32768/base_data_climbmix

  nanochat recently switched from FinewebEdu-100B to ClimbMix-400B.
  Everyone who does `git pull` as of March 4, 2026 is expected to see this message.
  To upgrade to the new ClimbMix-400B dataset, run these two commands:

    python -m nanochat.dataset -n 170     # download ~170 shards, enough for GPT-2, adjust as desired
    python -m scripts.tok_train           # re-train tokenizer on new ClimbMix data

  For now, falling back to your old FinewebEdu-100B dataset...
================================================================================

Calculated number of iterations from target data:param ratio: 420
Total number of training tokens: 55,050,240
Tokens : Scaling params ratio: 12.00
Total training FLOPs estimate: 1.731743e+15
Tokens / micro-batch / rank: 32 x 2048 = 65,536
Tokens / micro-batch: 65,536
Total batch size 131,072 => gradient accumulation steps: 2
Step 00000 | Validation bpb: 3.171925
step 00000/00420 (0.00%) | loss: 10.397244 | lrm: 0.03 | dt: 18147.06ms | tok/sec: 7,222 | bf16_mfu: 0.32 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00001/00420 (0.24%) | loss: 10.394967 | lrm: 0.05 | dt: 196.54ms | tok/sec: 666,913 | bf16_mfu: 29.55 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00002/00420 (0.48%) | loss: 10.390917 | lrm: 0.07 | dt: 172.26ms | tok/sec: 760,890 | bf16_mfu: 33.71 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00003/00420 (0.71%) | loss: 10.384417 | lrm: 0.10 | dt: 140.57ms | tok/sec: 932,450 | bf16_mfu: 41.31 | epoch: 1 pq: 0 rg: 1 | total time: 0.00m
step 00004/00420 (0.95%) | loss: 10.374795 | lrm: 0.12 | dt: 196.38ms | tok/sec: 667,433 | bf16_mfu: 29.57 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00005/00420 (1.19%) | loss: 10.360100 | lrm: 0.15 | dt: 181.26ms | tok/sec: 723,097 | bf16_mfu: 32.04 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00006/00420 (1.43%) | loss: 10.338918 | lrm: 0.17 | dt: 172.21ms | tok/sec: 761,121 | bf16_mfu: 33.72 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00007/00420 (1.67%) | loss: 10.308380 | lrm: 0.20 | dt: 160.83ms | tok/sec: 814,977 | bf16_mfu: 36.11 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00008/00420 (1.90%) | loss: 10.263479 | lrm: 0.23 | dt: 180.40ms | tok/sec: 726,562 | bf16_mfu: 32.19 | epoch: 1 pq: 0 rg: 2 | total time: 0.00m
step 00009/00420 (2.14%) | loss: 10.195960 | lrm: 0.25 | dt: 196.13ms | tok/sec: 668,296 | bf16_mfu: 29.61 | epoch: 1 pq: 0 rg: 3 | total time: 0.00m
step 00010/00420 (2.38%) | loss: 10.106368 | lrm: 0.28 | dt: 182.00ms | tok/sec: 720,164 | bf16_mfu: 31.91 | epoch: 1 pq: 0 rg: 3 | total time: 0.00m
step 00307/00420 (73.10%) | loss: 4.603389 | lrm: 0.44 | dt: 200.16ms | tok/sec: 654,821 | bf16_mfu: 29.01 | epoch: 1 pq: 0 rg: 77 | total time: 1.01m | eta: 0.4m
step 00308/00420 (73.33%) | loss: 4.606934 | lrm: 0.44 | dt: 197.22ms | tok/sec: 664,595 | bf16_mfu: 29.45 | epoch: 1 pq: 0 rg: 78 | total time: 1.01m | eta: 0.4m
step 00309/00420 (73.57%) | loss: 4.597088 | lrm: 0.44 | dt: 195.73ms | tok/sec: 669,653 | bf16_mfu: 29.67 | epoch: 1 pq: 0 rg: 78 | total time: 1.02m | eta: 0.4m
step 00310/00420 (73.81%) | loss: 4.593243 | lrm: 0.43 | dt: 213.07ms | tok/sec: 615,162 | bf16_mfu: 27.26 | epoch: 1 pq: 0 rg: 78 | total time: 1.02m | eta: 0.4m
step 00311/00420 (74.05%) | loss: 4.588281 | lrm: 0.43 | dt: 216.12ms | tok/sec: 606,476 | bf16_mfu: 26.87 | epoch: 1 pq: 0 rg: 78 | total time: 1.02m | eta: 0.4m
step 00312/00420 (74.29%) | loss: 4.590983 | lrm: 0.43 | dt: 205.20ms | tok/sec: 638,760 | bf16_mfu: 28.30 | epoch: 1 pq: 0 rg: 79 | total time: 1.03m | eta: 0.4m
step 00313/00420 (74.52%) | loss: 4.588036 | lrm: 0.42 | dt: 207.71ms | tok/sec: 631,023 | bf16_mfu: 27.96 | epoch: 1 pq: 0 rg: 79 | total time: 1.03m | eta: 0.4m
step 00314/00420 (74.76%) | loss: 4.575201 | lrm: 0.42 | dt: 205.15ms | tok/sec: 638,921 | bf16_mfu: 28.31 | epoch: 1 pq: 0 rg: 79 | total time: 1.03m | eta: 0.4m
step 00315/00420 (75.00%) | loss: 4.572031 | lrm: 0.42 | dt: 208.79ms | tok/sec: 627,784 | bf16_mfu: 27.81 | epoch: 1 pq: 0 rg: 79 | total time: 1.04m | eta: 0.4m
step 00316/00420 (75.24%) | loss: 4.576174 | lrm: 0.41 | dt: 238.50ms | tok/sec: 549,565 | bf16_mfu: 24.35 | epoch: 1 pq: 0 rg: 80 | total time: 1.04m | eta: 0.4m
step 00317/00420 (75.48%) | loss: 4.573991 | lrm: 0.41 | dt: 205.74ms | tok/sec: 637,061 | bf16_mfu: 28.23 | epoch: 1 pq: 0 rg: 80 | total time: 1.04m | eta: 0.4m
step 00318/00420 (75.71%) | loss: 4.570056 | lrm: 0.40 | dt: 211.89ms | tok/sec: 618,581 | bf16_mfu: 27.41 | epoch: 1 pq: 0 rg: 80 | total time: 1.05m | eta: 0.3m
step 00319/00420 (75.95%) | loss: 4.569139 | lrm: 0.40 | dt: 210.29ms | tok/sec: 623,292 | bf16_mfu: 27.62 | epoch: 1 pq: 0 rg: 80 | total time: 1.05m | eta: 0.3m
step 00320/00420 (76.19%) | loss: 4.568780 | lrm: 0.40 | dt: 213.79ms | tok/sec: 613,086 | bf16_mfu: 27.16 | epoch: 1 pq: 0 rg: 81 | total time: 1.05m | eta: 0.3m
step 00321/00420 (76.43%) | loss: 4.560939 | lrm: 0.39 | dt: 197.64ms | tok/sec: 663,181 | bf16_mfu: 29.38 | epoch: 1 pq: 0 rg: 81 | total time: 1.06m | eta: 0.3m
step 00322/00420 (76.67%) | loss: 4.567316 | lrm: 0.39 | dt: 194.84ms | tok/sec: 672,728 | bf16_mfu: 29.81 | epoch: 1 pq: 0 rg: 81 | total time: 1.06m | eta: 0.3m
step 00323/00420 (76.90%) | loss: 4.559321 | lrm: 0.39 | dt: 196.57ms | tok/sec: 666,810 | bf16_mfu: 29.54 | epoch: 1 pq: 0 rg: 81 | total time: 1.06m | eta: 0.3m
step 00324/00420 (77.14%) | loss: 4.556552 | lrm: 0.38 | dt: 207.46ms | tok/sec: 631,784 | bf16_mfu: 27.99 | epoch: 1 pq: 0 rg: 82 | total time: 1.07m | eta: 0.3m
step 00325/00420 (77.38%) | loss: 4.557769 | lrm: 0.38 | dt: 194.82ms | tok/sec: 672,801 | bf16_mfu: 29.81 | epoch: 1 pq: 0 rg: 82 | total time: 1.07m | eta: 0.3m
step 00326/00420 (77.62%) | loss: 4.557884 | lrm: 0.38 | dt: 199.04ms | tok/sec: 658,514 | bf16_mfu: 29.18 | epoch: 1 pq: 0 rg: 82 | total time: 1.07m | eta: 0.3m
step 00327/00420 (77.86%) | loss: 4.555563 | lrm: 0.37 | dt: 191.16ms | tok/sec: 685,681 | bf16_mfu: 30.38 | epoch: 1 pq: 0 rg: 82 | total time: 1.08m | eta: 0.3m
step 00328/00420 (78.10%) | loss: 4.555448 | lrm: 0.37 | dt: 195.03ms | tok/sec: 672,046 | bf16_mfu: 29.78 | epoch: 1 pq: 0 rg: 83 | total time: 1.08m | eta: 0.3m
step 00329/00420 (78.33%) | loss: 4.543063 | lrm: 0.37 | dt: 198.65ms | tok/sec: 659,799 | bf16_mfu: 29.23 | epoch: 1 pq: 0 rg: 83 | total time: 1.08m | eta: 0.3m
step 00330/00420 (78.57%) | loss: 4.557593 | lrm: 0.36 | dt: 200.16ms | tok/sec: 654,845 | bf16_mfu: 29.01 | epoch: 1 pq: 0 rg: 83 | total time: 1.09m | eta: 0.3m
step 00331/00420 (78.81%) | loss: 4.561904 | lrm: 0.36 | dt: 212.02ms | tok/sec: 618,192 | bf16_mfu: 27.39 | epoch: 1 pq: 0 rg: 83 | total time: 1.09m | eta: 0.3m
step 00332/00420 (79.05%) | loss: 4.556611 | lrm: 0.36 | dt: 207.69ms | tok/sec: 631,081 | bf16_mfu: 27.96 | epoch: 1 pq: 1 rg: 0 | total time: 1.09m | eta: 0.3m
step 00333/00420 (79.29%) | loss: 4.558714 | lrm: 0.35 | dt: 208.20ms | tok/sec: 629,543 | bf16_mfu: 27.89 | epoch: 1 pq: 1 rg: 0 | total time: 1.10m | eta: 0.3m
step 00334/00420 (79.52%) | loss: 4.564959 | lrm: 0.35 | dt: 209.46ms | tok/sec: 625,757 | bf16_mfu: 27.73 | epoch: 1 pq: 1 rg: 0 | total time: 1.10m | eta: 0.3m
step 00335/00420 (79.76%) | loss: 4.566701 | lrm: 0.35 | dt: 204.79ms | tok/sec: 640,036 | bf16_mfu: 28.36 | epoch: 1 pq: 1 rg: 0 | total time: 1.10m | eta: 0.3m
step 00336/00420 (80.00%) | loss: 4.567047 | lrm: 0.34 | dt: 206.53ms | tok/sec: 634,643 | bf16_mfu: 28.12 | epoch: 1 pq: 1 rg: 1 | total time: 1.11m | eta: 0.3m
step 00337/00420 (80.24%) | loss: 4.562793 | lrm: 0.34 | dt: 192.13ms | tok/sec: 682,211 | bf16_mfu: 30.23 | epoch: 1 pq: 1 rg: 1 | total time: 1.11m | eta: 0.3m
step 00338/00420 (80.48%) | loss: 4.565427 | lrm: 0.34 | dt: 202.42ms | tok/sec: 647,534 | bf16_mfu: 28.69 | epoch: 1 pq: 1 rg: 1 | total time: 1.11m | eta: 0.3m
step 00339/00420 (80.71%) | loss: 4.563367 | lrm: 0.33 | dt: 199.82ms | tok/sec: 655,940 | bf16_mfu: 29.06 | epoch: 1 pq: 1 rg: 1 | total time: 1.12m | eta: 0.3m
step 00340/00420 (80.95%) | loss: 4.554642 | lrm: 0.33 | dt: 197.63ms | tok/sec: 663,233 | bf16_mfu: 29.39 | epoch: 1 pq: 1 rg: 1 | total time: 1.12m | eta: 0.3m
step 00341/00420 (81.19%) | loss: 4.551272 | lrm: 0.32 | dt: 200.10ms | tok/sec: 655,027 | bf16_mfu: 29.02 | epoch: 1 pq: 1 rg: 2 | total time: 1.12m | eta: 0.3m
step 00342/00420 (81.43%) | loss: 4.545257 | lrm: 0.32 | dt: 199.10ms | tok/sec: 658,323 | bf16_mfu: 29.17 | epoch: 1 pq: 1 rg: 2 | total time: 1.13m | eta: 0.3m
step 00343/00420 (81.67%) | loss: 4.543112 | lrm: 0.32 | dt: 203.09ms | tok/sec: 645,386 | bf16_mfu: 28.59 | epoch: 1 pq: 1 rg: 2 | total time: 1.13m | eta: 0.3m
step 00344/00420 (81.90%) | loss: 4.543034 | lrm: 0.31 | dt: 202.40ms | tok/sec: 647,574 | bf16_mfu: 28.69 | epoch: 1 pq: 1 rg: 2 | total time: 1.13m | eta: 0.3m
step 00345/00420 (82.14%) | loss: 4.535122 | lrm: 0.31 | dt: 207.81ms | tok/sec: 630,738 | bf16_mfu: 27.95 | epoch: 1 pq: 1 rg: 3 | total time: 1.14m | eta: 0.3m
step 00346/00420 (82.38%) | loss: 4.527404 | lrm: 0.31 | dt: 223.75ms | tok/sec: 585,789 | bf16_mfu: 25.95 | epoch: 1 pq: 1 rg: 3 | total time: 1.14m | eta: 0.3m
step 00347/00420 (82.62%) | loss: 4.530496 | lrm: 0.30 | dt: 208.68ms | tok/sec: 628,112 | bf16_mfu: 27.83 | epoch: 1 pq: 1 rg: 3 | total time: 1.15m | eta: 0.2m
step 00348/00420 (82.86%) | loss: 4.536618 | lrm: 0.30 | dt: 205.17ms | tok/sec: 638,836 | bf16_mfu: 28.30 | epoch: 1 pq: 1 rg: 3 | total time: 1.15m | eta: 0.2m
step 00349/00420 (83.10%) | loss: 4.533578 | lrm: 0.30 | dt: 209.31ms | tok/sec: 626,215 | bf16_mfu: 27.75 | epoch: 1 pq: 1 rg: 4 | total time: 1.15m | eta: 0.2m
step 00350/00420 (83.33%) | loss: 4.532507 | lrm: 0.29 | dt: 197.45ms | tok/sec: 663,824 | bf16_mfu: 29.41 | epoch: 1 pq: 1 rg: 4 | total time: 1.16m | eta: 0.2m
step 00351/00420 (83.57%) | loss: 4.529031 | lrm: 0.29 | dt: 205.99ms | tok/sec: 636,295 | bf16_mfu: 28.19 | epoch: 1 pq: 1 rg: 4 | total time: 1.16m | eta: 0.2m
step 00352/00420 (83.81%) | loss: 4.526426 | lrm: 0.29 | dt: 206.77ms | tok/sec: 633,901 | bf16_mfu: 28.09 | epoch: 1 pq: 1 rg: 4 | total time: 1.16m | eta: 0.2m
step 00353/00420 (84.05%) | loss: 4.520775 | lrm: 0.28 | dt: 206.57ms | tok/sec: 634,505 | bf16_mfu: 28.11 | epoch: 1 pq: 1 rg: 5 | total time: 1.17m | eta: 0.2m
step 00354/00420 (84.29%) | loss: 4.520389 | lrm: 0.28 | dt: 210.59ms | tok/sec: 622,390 | bf16_mfu: 27.58 | epoch: 1 pq: 1 rg: 5 | total time: 1.17m | eta: 0.2m
step 00355/00420 (84.52%) | loss: 4.516665 | lrm: 0.28 | dt: 207.89ms | tok/sec: 630,500 | bf16_mfu: 27.94 | epoch: 1 pq: 1 rg: 5 | total time: 1.17m | eta: 0.2m
step 00356/00420 (84.76%) | loss: 4.504288 | lrm: 0.27 | dt: 208.02ms | tok/sec: 630,105 | bf16_mfu: 27.92 | epoch: 1 pq: 1 rg: 5 | total time: 1.18m | eta: 0.2m
step 00357/00420 (85.00%) | loss: 4.505745 | lrm: 0.27 | dt: 207.47ms | tok/sec: 631,755 | bf16_mfu: 27.99 | epoch: 1 pq: 1 rg: 6 | total time: 1.18m | eta: 0.2m
step 00358/00420 (85.24%) | loss: 4.511174 | lrm: 0.27 | dt: 204.98ms | tok/sec: 639,439 | bf16_mfu: 28.33 | epoch: 1 pq: 1 rg: 6 | total time: 1.18m | eta: 0.2m
step 00359/00420 (85.48%) | loss: 4.508259 | lrm: 0.26 | dt: 199.47ms | tok/sec: 657,112 | bf16_mfu: 29.11 | epoch: 1 pq: 1 rg: 6 | total time: 1.19m | eta: 0.2m
step 00360/00420 (85.71%) | loss: 4.505150 | lrm: 0.26 | dt: 195.66ms | tok/sec: 669,906 | bf16_mfu: 29.68 | epoch: 1 pq: 1 rg: 6 | total time: 1.19m | eta: 0.2m
step 00361/00420 (85.95%) | loss: 4.498790 | lrm: 0.26 | dt: 199.57ms | tok/sec: 656,758 | bf16_mfu: 29.10 | epoch: 1 pq: 1 rg: 7 | total time: 1.19m | eta: 0.2m
step 00362/00420 (86.19%) | loss: 4.500838 | lrm: 0.25 | dt: 206.30ms | tok/sec: 635,346 | bf16_mfu: 28.15 | epoch: 1 pq: 1 rg: 7 | total time: 1.20m | eta: 0.2m
step 00363/00420 (86.43%) | loss: 4.495448 | lrm: 0.25 | dt: 197.47ms | tok/sec: 663,739 | bf16_mfu: 29.41 | epoch: 1 pq: 1 rg: 7 | total time: 1.20m | eta: 0.2m
step 00364/00420 (86.67%) | loss: 4.497580 | lrm: 0.24 | dt: 192.94ms | tok/sec: 679,343 | bf16_mfu: 30.10 | epoch: 1 pq: 1 rg: 7 | total time: 1.20m | eta: 0.2m
step 00365/00420 (86.90%) | loss: 4.498355 | lrm: 0.24 | dt: 188.32ms | tok/sec: 696,004 | bf16_mfu: 30.84 | epoch: 1 pq: 1 rg: 8 | total time: 1.21m | eta: 0.2m
step 00366/00420 (87.14%) | loss: 4.486500 | lrm: 0.24 | dt: 217.64ms | tok/sec: 602,237 | bf16_mfu: 26.68 | epoch: 1 pq: 1 rg: 8 | total time: 1.21m | eta: 0.2m
step 00367/00420 (87.38%) | loss: 4.489193 | lrm: 0.23 | dt: 198.95ms | tok/sec: 658,802 | bf16_mfu: 29.19 | epoch: 1 pq: 1 rg: 8 | total time: 1.21m | eta: 0.2m
step 00368/00420 (87.62%) | loss: 4.481788 | lrm: 0.23 | dt: 202.36ms | tok/sec: 647,723 | bf16_mfu: 28.70 | epoch: 1 pq: 1 rg: 8 | total time: 1.22m | eta: 0.2m
step 00369/00420 (87.86%) | loss: 4.491264 | lrm: 0.23 | dt: 205.46ms | tok/sec: 637,949 | bf16_mfu: 28.27 | epoch: 1 pq: 1 rg: 9 | total time: 1.22m | eta: 0.2m
step 00370/00420 (88.10%) | loss: 4.494389 | lrm: 0.22 | dt: 222.82ms | tok/sec: 588,238 | bf16_mfu: 26.06 | epoch: 1 pq: 1 rg: 9 | total time: 1.22m | eta: 0.2m
step 00371/00420 (88.33%) | loss: 4.503316 | lrm: 0.22 | dt: 215.13ms | tok/sec: 609,263 | bf16_mfu: 26.99 | epoch: 1 pq: 1 rg: 9 | total time: 1.23m | eta: 0.2m
step 00372/00420 (88.57%) | loss: 4.497856 | lrm: 0.22 | dt: 208.71ms | tok/sec: 627,998 | bf16_mfu: 27.82 | epoch: 1 pq: 1 rg: 9 | total time: 1.23m | eta: 0.2m
step 00373/00420 (88.81%) | loss: 4.493891 | lrm: 0.21 | dt: 206.29ms | tok/sec: 635,370 | bf16_mfu: 28.15 | epoch: 1 pq: 1 rg: 10 | total time: 1.23m | eta: 0.2m
step 00374/00420 (89.05%) | loss: 4.497386 | lrm: 0.21 | dt: 206.13ms | tok/sec: 635,863 | bf16_mfu: 28.17 | epoch: 1 pq: 1 rg: 10 | total time: 1.24m | eta: 0.2m
step 00375/00420 (89.29%) | loss: 4.499820 | lrm: 0.21 | dt: 200.02ms | tok/sec: 655,292 | bf16_mfu: 29.03 | epoch: 1 pq: 1 rg: 10 | total time: 1.24m | eta: 0.2m
step 00376/00420 (89.52%) | loss: 4.499068 | lrm: 0.20 | dt: 201.55ms | tok/sec: 650,313 | bf16_mfu: 28.81 | epoch: 1 pq: 1 rg: 10 | total time: 1.24m | eta: 0.1m
step 00377/00420 (89.76%) | loss: 4.500397 | lrm: 0.20 | dt: 203.44ms | tok/sec: 644,275 | bf16_mfu: 28.55 | epoch: 1 pq: 1 rg: 10 | total time: 1.25m | eta: 0.1m
step 00378/00420 (90.00%) | loss: 4.497851 | lrm: 0.20 | dt: 199.26ms | tok/sec: 657,800 | bf16_mfu: 29.14 | epoch: 1 pq: 1 rg: 11 | total time: 1.25m | eta: 0.1m
step 00379/00420 (90.24%) | loss: 4.496003 | lrm: 0.19 | dt: 197.93ms | tok/sec: 662,217 | bf16_mfu: 29.34 | epoch: 1 pq: 1 rg: 11 | total time: 1.25m | eta: 0.1m
step 00380/00420 (90.48%) | loss: 4.491607 | lrm: 0.19 | dt: 304.84ms | tok/sec: 429,975 | bf16_mfu: 19.05 | epoch: 1 pq: 1 rg: 11 | total time: 1.26m | eta: 0.1m
step 00381/00420 (90.71%) | loss: 4.503146 | lrm: 0.19 | dt: 201.29ms | tok/sec: 651,172 | bf16_mfu: 28.85 | epoch: 1 pq: 1 rg: 11 | total time: 1.26m | eta: 0.1m
step 00382/00420 (90.95%) | loss: 4.501012 | lrm: 0.18 | dt: 208.84ms | tok/sec: 627,608 | bf16_mfu: 27.81 | epoch: 1 pq: 1 rg: 12 | total time: 1.27m | eta: 0.1m
step 00383/00420 (91.19%) | loss: 4.500942 | lrm: 0.18 | dt: 216.99ms | tok/sec: 604,034 | bf16_mfu: 26.76 | epoch: 1 pq: 1 rg: 12 | total time: 1.27m | eta: 0.1m
step 00384/00420 (91.43%) | loss: 4.493817 | lrm: 0.18 | dt: 197.95ms | tok/sec: 662,151 | bf16_mfu: 29.34 | epoch: 1 pq: 1 rg: 12 | total time: 1.27m | eta: 0.1m
step 00385/00420 (91.67%) | loss: 4.494045 | lrm: 0.17 | dt: 207.66ms | tok/sec: 631,171 | bf16_mfu: 27.96 | epoch: 1 pq: 1 rg: 12 | total time: 1.28m | eta: 0.1m
step 00386/00420 (91.90%) | loss: 4.497972 | lrm: 0.17 | dt: 201.76ms | tok/sec: 649,650 | bf16_mfu: 28.78 | epoch: 1 pq: 1 rg: 13 | total time: 1.28m | eta: 0.1m
step 00387/00420 (92.14%) | loss: 4.495500 | lrm: 0.16 | dt: 196.05ms | tok/sec: 668,564 | bf16_mfu: 29.62 | epoch: 1 pq: 1 rg: 13 | total time: 1.28m | eta: 0.1m
step 00388/00420 (92.38%) | loss: 4.494015 | lrm: 0.16 | dt: 200.05ms | tok/sec: 655,183 | bf16_mfu: 29.03 | epoch: 1 pq: 1 rg: 13 | total time: 1.29m | eta: 0.1m
step 00389/00420 (92.62%) | loss: 4.493486 | lrm: 0.16 | dt: 213.33ms | tok/sec: 614,414 | bf16_mfu: 27.22 | epoch: 1 pq: 1 rg: 13 | total time: 1.29m | eta: 0.1m
step 00390/00420 (92.86%) | loss: 4.494423 | lrm: 0.15 | dt: 214.21ms | tok/sec: 611,875 | bf16_mfu: 27.11 | epoch: 1 pq: 1 rg: 14 | total time: 1.29m | eta: 0.1m
step 00391/00420 (93.10%) | loss: 4.484466 | lrm: 0.15 | dt: 210.99ms | tok/sec: 621,225 | bf16_mfu: 27.52 | epoch: 1 pq: 1 rg: 14 | total time: 1.30m | eta: 0.1m
step 00392/00420 (93.33%) | loss: 4.488993 | lrm: 0.15 | dt: 218.39ms | tok/sec: 600,162 | bf16_mfu: 26.59 | epoch: 1 pq: 1 rg: 14 | total time: 1.30m | eta: 0.1m
step 00393/00420 (93.57%) | loss: 4.489188 | lrm: 0.14 | dt: 193.15ms | tok/sec: 678,607 | bf16_mfu: 30.07 | epoch: 1 pq: 1 rg: 14 | total time: 1.30m | eta: 0.1m
step 00394/00420 (93.81%) | loss: 4.477372 | lrm: 0.14 | dt: 205.28ms | tok/sec: 638,506 | bf16_mfu: 28.29 | epoch: 1 pq: 1 rg: 15 | total time: 1.31m | eta: 0.1m
step 00395/00420 (94.05%) | loss: 4.482161 | lrm: 0.14 | dt: 190.82ms | tok/sec: 686,871 | bf16_mfu: 30.43 | epoch: 1 pq: 1 rg: 15 | total time: 1.31m | eta: 0.1m
step 00396/00420 (94.29%) | loss: 4.487348 | lrm: 0.13 | dt: 201.14ms | tok/sec: 651,645 | bf16_mfu: 28.87 | epoch: 1 pq: 1 rg: 15 | total time: 1.31m | eta: 0.1m
step 00397/00420 (94.52%) | loss: 4.482170 | lrm: 0.13 | dt: 199.94ms | tok/sec: 655,545 | bf16_mfu: 29.04 | epoch: 1 pq: 1 rg: 15 | total time: 1.32m | eta: 0.1m
step 00398/00420 (94.76%) | loss: 4.484921 | lrm: 0.13 | dt: 204.10ms | tok/sec: 642,180 | bf16_mfu: 28.45 | epoch: 1 pq: 1 rg: 16 | total time: 1.32m | eta: 0.1m
step 00399/00420 (95.00%) | loss: 4.490335 | lrm: 0.12 | dt: 195.91ms | tok/sec: 669,052 | bf16_mfu: 29.64 | epoch: 1 pq: 1 rg: 16 | total time: 1.32m | eta: 0.1m
step 00400/00420 (95.24%) | loss: 4.498548 | lrm: 0.12 | dt: 202.55ms | tok/sec: 647,104 | bf16_mfu: 28.67 | epoch: 1 pq: 1 rg: 16 | total time: 1.33m | eta: 0.1m
step 00401/00420 (95.48%) | loss: 4.492911 | lrm: 0.12 | dt: 204.50ms | tok/sec: 640,939 | bf16_mfu: 28.40 | epoch: 1 pq: 1 rg: 16 | total time: 1.33m | eta: 0.1m
step 00402/00420 (95.71%) | loss: 4.496299 | lrm: 0.11 | dt: 213.52ms | tok/sec: 613,863 | bf16_mfu: 27.20 | epoch: 1 pq: 1 rg: 17 | total time: 1.33m | eta: 0.1m
step 00403/00420 (95.95%) | loss: 4.490395 | lrm: 0.11 | dt: 199.03ms | tok/sec: 658,545 | bf16_mfu: 29.18 | epoch: 1 pq: 1 rg: 17 | total time: 1.34m | eta: 0.1m
step 00404/00420 (96.19%) | loss: 4.491732 | lrm: 0.11 | dt: 201.67ms | tok/sec: 649,946 | bf16_mfu: 28.80 | epoch: 1 pq: 1 rg: 17 | total time: 1.34m | eta: 0.1m
step 00405/00420 (96.43%) | loss: 4.493606 | lrm: 0.10 | dt: 197.45ms | tok/sec: 663,818 | bf16_mfu: 29.41 | epoch: 1 pq: 1 rg: 17 | total time: 1.34m | eta: 0.1m
step 00406/00420 (96.67%) | loss: 4.486923 | lrm: 0.10 | dt: 205.83ms | tok/sec: 636,784 | bf16_mfu: 28.21 | epoch: 1 pq: 1 rg: 18 | total time: 1.35m | eta: 0.0m
step 00407/00420 (96.90%) | loss: 4.490031 | lrm: 0.10 | dt: 203.62ms | tok/sec: 643,712 | bf16_mfu: 28.52 | epoch: 1 pq: 1 rg: 18 | total time: 1.35m | eta: 0.0m
step 00408/00420 (97.14%) | loss: 4.484906 | lrm: 0.09 | dt: 209.42ms | tok/sec: 625,888 | bf16_mfu: 27.73 | epoch: 1 pq: 1 rg: 18 | total time: 1.35m | eta: 0.0m
step 00409/00420 (97.38%) | loss: 4.487495 | lrm: 0.09 | dt: 205.84ms | tok/sec: 636,758 | bf16_mfu: 28.21 | epoch: 1 pq: 1 rg: 18 | total time: 1.36m | eta: 0.0m
step 00410/00420 (97.62%) | loss: 4.484716 | lrm: 0.08 | dt: 208.20ms | tok/sec: 629,546 | bf16_mfu: 27.89 | epoch: 1 pq: 1 rg: 19 | total time: 1.36m | eta: 0.0m
step 00411/00420 (97.86%) | loss: 4.480081 | lrm: 0.08 | dt: 202.59ms | tok/sec: 646,986 | bf16_mfu: 28.67 | epoch: 1 pq: 1 rg: 19 | total time: 1.36m | eta: 0.0m
step 00412/00420 (98.10%) | loss: 4.479625 | lrm: 0.08 | dt: 258.27ms | tok/sec: 507,497 | bf16_mfu: 22.49 | epoch: 1 pq: 1 rg: 19 | total time: 1.37m | eta: 0.0m
